,CUSIP,Issuer Name,State Code,U.S. County Of Issuance,Mod Dur (Mid),Iss Spd Wst,Issue Date,Bond Purpose,Cpn,Maturity,Mty Size,Yield at Issue,Spread to AAA BVAL (%),YTW Sprd to Mty at Iss,Tax Prov,MSRB Volume,matches,USPS,NAME,INTPTLAT,INTPTLONG                                                                                                               
2720,803531ZB1,City of Saratoga Springs NY,NY,"Saratoga, NY",3.712667167,7.011652055,6/20/2019,PUBLIC FACILITIES WATER UTILITY IMPS. PUBLIC IMPS.,2.25,6/15/2026,425000,1.55,#N/A Authorization,7.011652055,FED BQ/ST TAX-EXEMPT,,Saratoga County,NY,Saratoga County,43.106135,-73.855387
2721,803531ZC9,City of Saratoga Springs NY,NY,"Saratoga, NY",4.610334159,12.85823836,6/20/2019,PUBLIC FACILITIES WATER UTILITY IMPS. PUBLIC IMPS.,2.25,6/15/2027,430000,1.65,#N/A Authorization,12.85823836,FED BQ/ST TAX-EXEMPT,,Saratoga County,NY,Saratoga County,43.106135,-73.855387
2722,80373YCZ7,Sarpy County Sanitary & Improvement District No 158,NE,"Sarpy, NE",1.042724228,94.15663014,6/15/2019,CURRENT REFUNDING WATER UTILITY IMPS.,2.45,8/15/2023,5000,2.45,#N/A Authorization,94.15663014,FED BQ/ST TAX-EXEMPT,,,NE,Sarpy County,41.115064,-96.109125
2723,838848ET2,South Middleton Township Municipal Authority,PA,"Cumberland, PA",0.522413005,39.52131507,5/9/2019,CURRENT REFUNDING WATER UTILITY IMPS. SEWER IMPS.,2,2/1/2023,125000,1.98,#N/A Authorization,39.52131507,FED BQ/ST TAX-EXEMPT,,Cumberland County,PA,Cumberland County,40.164805,-77.263442
2724,838848EU9,South Middleton Township Municipal Authority,PA,"Cumberland, PA",1.487443425,43.76726301,5/9/2019,CURRENT REFUNDING WATER UTILITY IMPS. SEWER IMPS.,2,2/1/2024,125000,2.07,#N/A Authorization,43.76726301,FED BQ/ST TAX-EXEMPT,,Cumberland County,PA,Cumberland County,40.164805,-77.263442
2725,84060HBC6,South Village Community Development District,FL,"Broward, FL",4.82111204,342.0192603,2/7/2019,PUBLIC IMPS. WATER UTILITY IMPS. SEWER IMPS.,5.6,5/1/2028,1700000,5.6,#N/A Authorization,342.0192603,FED & ST TAX-EXEMPT,,Broward County,FL,Broward County,26.193535,-80.476683
2726,841229NZ6,Town of Southborough MA,MA,"Worcester, MA",0.846557882,-17.71930685,6/6/2019,REFUNDING NOTES PUBLIC FACILITIES WATER UTILITY IMPS.,5,6/1/2023,645000,1.33,#N/A Authorization,-17.71930685,FED & ST TAX-EXEMPT,,Worcester County,MA,Worcester County,42.311693,-71.940282
2727,841229PA9,Town of Southborough MA,MA,"Worcester, MA",1.779928176,-18.53946027,6/6/2019,REFUNDING NOTES PUBLIC FACILITIES WATER UTILITY IMPS.,5,6/1/2024,655000,1.34,#N/A Authorization,-18.53946027,FED & ST TAX-EXEMPT,,Worcester County,MA,Worcester County,42.311693,-71.940282
2728,841229PB7,Town of Southborough MA,MA,"Worcester, MA",2.671792707,-16.77396986,6/6/2019,REFUNDING NOTES PUBLIC FACILITIES WATER UTILITY IMPS.,5,6/1/2025,535000,1.38,#N/A Authorization,-16.77396986,FED & ST TAX-EXEMPT,,Worcester County,MA,Worcester County,42.311693,-71.940282
2729,841229PC5,Town of Southborough MA,MA,"Worcester, MA",3.526499684,-15.92135616,6/6/2019,REFUNDING NOTES PUBLIC FACILITIES WATER UTILITY IMPS.,5,6/1/2026,440000,1.42,#N/A Authorization,-15.92135616,FED & ST TAX-EXEMPT,200000,Worcester County,MA,Worcester County,42.311693,-71.940282
2730,841229PD3,Town of Southborough MA,MA,"Worcester, MA",4.345970715,-15.57543836,6/6/2019,REFUNDING NOTES PUBLIC FACILITIES WATER UTILITY IMPS.,5,6/1/2027,460000,1.46,#N/A Authorization,-15.57543836,FED & ST TAX-EXEMPT,,Worcester County,MA,Worcester County,42.311693,-71.940282
2731,841229PE1,Town of Southborough MA,MA,"Worcester, MA",5.132801593,-13.87085205,6/6/2019,REFUNDING NOTES PUBLIC FACILITIES WATER UTILITY IMPS.,5,6/1/2028,485000,1.53,#N/A Authorization,-13.87085205,FED & ST TAX-EXEMPT,450000,Worcester County,MA,Worcester County,42.311693,-71.940282
2732,841246SG7,Town of Southbridge MA,MA,"Worcester, MA",0.838871242,33.22035631,5/23/2019,WATER UTILITY IMPS. REFUNDING NOTES,4.5,6/1/2023,150000,2.5,#N/A Authorization,33.22035631,FED TAXABLE/ST TAXABLE,,Worcester County,MA,Worcester County,42.311693,-71.940282
2733,841246SH5,Town of Southbridge MA,MA,"Worcester, MA",1.767881042,36.15870179,5/23/2019,WATER UTILITY IMPS. REFUNDING NOTES,4.5,6/1/2024,160000,2.55,#N/A Authorization,36.15870179,FED TAXABLE/ST TAXABLE,,Worcester County,MA,Worcester County,42.311693,-71.940282
2734,841246SJ1,Town of Southbridge MA,MA,"Worcester, MA",2.649066675,36.06337929,5/23/2019,WATER UTILITY IMPS. REFUNDING NOTES,4.75,6/1/2025,165000,2.6,#N/A Authorization,36.06337929,FED TAXABLE/ST TAXABLE,,Worcester County,MA,Worcester County,42.311693,-71.940282
2735,841246SK8,Town of Southbridge MA,MA,"Worcester, MA",3.493221004,36.07911218,5/23/2019,WATER UTILITY IMPS. REFUNDING NOTES,4.75,6/1/2026,175000,2.65,#N/A Authorization,36.07911218,FED TAXABLE/ST TAXABLE,200000,Worcester County,MA,Worcester County,42.311693,-71.940282
2736,841246SL6,Town of Southbridge MA,MA,"Worcester, MA",4.27942019,42.25051515,5/23/2019,WATER UTILITY IMPS. REFUNDING NOTES,5,6/1/2027,180000,2.75,#N/A Authorization,42.25051515,FED TAXABLE/ST TAXABLE,,Worcester County,MA,Worcester County,42.311693,-71.940282
2737,844181LW5,City of Southfield MI,MI,"Oakland, MI",0.767940083,17.64329315,5/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,3,5/1/2023,2910000,1.77,#N/A Authorization,17.64329315,FED & ST TAX-EXEMPT,120000,Oakland County,MI,Oakland County,42.660452,-83.38421
2738,844181LX3,City of Southfield MI,MI,"Oakland, MI",1.721742389,21.42637534,5/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,3,5/1/2024,3000000,1.86,#N/A Authorization,21.42637534,FED & ST TAX-EXEMPT,40000,Oakland County,MI,Oakland County,42.660452,-83.38421
2739,844181MC8,City of Southfield MI,MI,"Oakland, MI",6.087676513,40.0197589,5/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,3,5/1/2029,3475000,2.35,#N/A Authorization,40.0197589,FED & ST TAX-EXEMPT,40000,Oakland County,MI,Oakland County,42.660452,-83.38421
2740,852660DR7,City of Stamford CT Water Pollution Control System & Facility Revenue,CT,"Fairfield, CT",0.683685914,-3.724835616,6/26/2019,WATER UTILITY IMPS. SEWER IMPS.,4,4/1/2023,395000,1.33,#N/A Authorization,-3.724835616,FED & ST TAX-EXEMPT,440000,Fairfield County,CT,Fairfield County,41.227413,-73.367061
2741,852660DS5,City of Stamford CT Water Pollution Control System & Facility Revenue,CT,"Fairfield, CT",1.627411544,-3.541180822,6/26/2019,WATER UTILITY IMPS. SEWER IMPS.,4,4/1/2024,410000,1.35,#N/A Authorization,-3.541180822,FED & ST TAX-EXEMPT,225000,Fairfield County,CT,Fairfield County,41.227413,-73.367061
2742,852660DT3,City of Stamford CT Water Pollution Control System & Facility Revenue,CT,"Fairfield, CT",2.535859344,-0.934964384,6/26/2019,WATER UTILITY IMPS. SEWER IMPS.,4,4/1/2025,425000,1.4,#N/A Authorization,-0.934964384,FED & ST TAX-EXEMPT,,Fairfield County,CT,Fairfield County,41.227413,-73.367061
2743,852660DU0,City of Stamford CT Water Pollution Control System & Facility Revenue,CT,"Fairfield, CT",3.360105201,1.842315068,6/26/2019,WATER UTILITY IMPS. SEWER IMPS.,5,4/1/2026,445000,1.47,#N/A Authorization,1.842315068,FED & ST TAX-EXEMPT,,Fairfield County,CT,Fairfield County,41.227413,-73.367061
2744,852660DV8,City of Stamford CT Water Pollution Control System & Facility Revenue,CT,"Fairfield, CT",4.178670452,4.323550685,6/26/2019,WATER UTILITY IMPS. SEWER IMPS.,5,4/1/2027,465000,1.54,#N/A Authorization,4.323550685,FED & ST TAX-EXEMPT,120000,Fairfield County,CT,Fairfield County,41.227413,-73.367061
2745,852660DW6,City of Stamford CT Water Pollution Control System & Facility Revenue,CT,"Fairfield, CT",4.963879647,6.804183562,6/26/2019,WATER UTILITY IMPS. SEWER IMPS.,5,4/1/2028,490000,1.62,#N/A Authorization,6.804183562,FED & ST TAX-EXEMPT,80000,Fairfield County,CT,Fairfield County,41.227413,-73.367061
2746,852660DX4,City of Stamford CT Water Pollution Control System & Facility Revenue,CT,"Fairfield, CT",5.715162701,9.404460274,6/26/2019,WATER UTILITY IMPS. SEWER IMPS.,5,4/1/2029,515000,1.71,#N/A Authorization,9.404460274,FED & ST TAX-EXEMPT,60000,Fairfield County,CT,Fairfield County,41.227413,-73.367061
2747,854540HV6,Stanley Lake Municipal Utility District,TX,"Montgomery, TX",0.93130308,39.42680822,6/1/2019,WATER UTILITY IMPS.,3,7/1/2023,45000,1.95,#N/A Authorization,39.42680822,FED BQ,,Montgomery County,TX,Montgomery County,30.298801,-95.50295
2748,854540HW4,Stanley Lake Municipal Utility District,TX,"Montgomery, TX",1.883465308,42.06957534,6/1/2019,WATER UTILITY IMPS.,3,7/1/2024,55000,2,#N/A Authorization,42.06957534,FED BQ,,Montgomery County,TX,Montgomery County,30.298801,-95.50295
2749,854540HX2,Stanley Lake Municipal Utility District,TX,"Montgomery, TX",2.807379978,44.84753973,6/1/2019,WATER UTILITY IMPS.,3,7/1/2025,60000,2.05,#N/A Authorization,44.84753973,FED BQ,,Montgomery County,TX,Montgomery County,30.298801,-95.50295
2750,854540HY0,Stanley Lake Municipal Utility District,TX,"Montgomery, TX",3.704779142,46.85258356,6/1/2019,WATER UTILITY IMPS.,3,7/1/2026,60000,2.1,#N/A Authorization,46.85258356,FED BQ,,Montgomery County,TX,Montgomery County,30.298801,-95.50295
2751,854540HZ7,Stanley Lake Municipal Utility District,TX,"Montgomery, TX",4.575162568,53.19331781,6/1/2019,WATER UTILITY IMPS.,3,7/1/2027,55000,2.2,#N/A Authorization,53.19331781,FED BQ,,Montgomery County,TX,Montgomery County,30.298801,-95.50295
2752,854540JA0,Stanley Lake Municipal Utility District,TX,"Montgomery, TX",5.419233843,52.88674521,6/1/2019,WATER UTILITY IMPS.,3,7/1/2028,60000,2.25,#N/A Authorization,52.88674521,FED BQ,,Montgomery County,TX,Montgomery County,30.298801,-95.50295
2753,855522BE7,City of Starkville MS Water & Sewer System Revenue,MS,"Oktibbeha, MS",0.765185346,28.72427123,5/1/2019,WATER UTILITY IMPS. SEWER IMPS. GREEN PURPOSE,4,5/1/2023,380000,1.88,#N/A Authorization,28.72427123,FED & ST TAX-EXEMPT,75000,Oktibbeha County,MS,Oktibbeha County,33.422313,-88.876151
2754,855522BF4,City of Starkville MS Water & Sewer System Revenue,MS,"Oktibbeha, MS",1.70768038,35.54528493,5/1/2019,WATER UTILITY IMPS. SEWER IMPS. GREEN PURPOSE,4,5/1/2024,395000,2,#N/A Authorization,35.54528493,FED & ST TAX-EXEMPT,,Oktibbeha County,MS,Oktibbeha County,33.422313,-88.876151
2755,855522BG2,City of Starkville MS Water & Sewer System Revenue,MS,"Oktibbeha, MS",2.615621014,35.58347945,5/1/2019,WATER UTILITY IMPS. SEWER IMPS. GREEN PURPOSE,4,5/1/2025,410000,2.04,#N/A Authorization,35.58347945,FED & ST TAX-EXEMPT,,Oktibbeha County,MS,Oktibbeha County,33.422313,-88.876151
2756,855522BH0,City of Starkville MS Water & Sewer System Revenue,MS,"Oktibbeha, MS",3.492001945,34.43466575,5/1/2019,WATER UTILITY IMPS. SEWER IMPS. GREEN PURPOSE,4,5/1/2026,425000,2.09,#N/A Authorization,34.43466575,FED & ST TAX-EXEMPT,100000,Oktibbeha County,MS,Oktibbeha County,33.422313,-88.876151
2757,855522BJ6,City of Starkville MS Water & Sewer System Revenue,MS,"Oktibbeha, MS",4.337676816,34.70973973,5/1/2019,WATER UTILITY IMPS. SEWER IMPS. GREEN PURPOSE,4,5/1/2027,440000,2.15,#N/A Authorization,34.70973973,FED & ST TAX-EXEMPT,300000,Oktibbeha County,MS,Oktibbeha County,33.422313,-88.876151
2758,855522BK3,City of Starkville MS Water & Sewer System Revenue,MS,"Oktibbeha, MS",5.154018945,37.4403863,5/1/2019,WATER UTILITY IMPS. SEWER IMPS. GREEN PURPOSE,4,5/1/2028,460000,2.25,#N/A Authorization,37.4403863,FED & ST TAX-EXEMPT,30000,Oktibbeha County,MS,Oktibbeha County,33.422313,-88.876151
2759,85572XAC0,Startex-Jackson-Wellford-Duncan Water District,SC,"Spartanburg, SC",0.682966797,12.60917534,11/26/2019,WATER UTILITY IMPS.,4,4/1/2023,370000,1.3,#N/A Authorization,12.60917534,FED & ST TAX-EXEMPT,,Spartanburg County,SC,Spartanburg County,34.932014,-81.991624
2760,85572XAD8,Startex-Jackson-Wellford-Duncan Water District,SC,"Spartanburg, SC",1.625549624,14.50936712,11/26/2019,WATER UTILITY IMPS.,4,4/1/2024,385000,1.35,#N/A Authorization,14.50936712,FED & ST TAX-EXEMPT,60000,Spartanburg County,SC,Spartanburg County,34.932014,-81.991624
2761,85572XAE6,Startex-Jackson-Wellford-Duncan Water District,SC,"Spartanburg, SC",2.532527961,17.08168767,11/26/2019,WATER UTILITY IMPS.,4,4/1/2025,400000,1.43,#N/A Authorization,17.08168767,FED & ST TAX-EXEMPT,,Spartanburg County,SC,Spartanburg County,34.932014,-81.991624
2762,85572XAF3,Startex-Jackson-Wellford-Duncan Water District,SC,"Spartanburg, SC",3.354680934,20.54752877,11/26/2019,WATER UTILITY IMPS.,5,4/1/2026,415000,1.53,#N/A Authorization,20.54752877,FED & ST TAX-EXEMPT,100000,Spartanburg County,SC,Spartanburg County,34.932014,-81.991624
2763,85572XAG1,Startex-Jackson-Wellford-Duncan Water District,SC,"Spartanburg, SC",4.170743546,20.87809589,11/26/2019,WATER UTILITY IMPS.,5,4/1/2027,440000,1.61,#N/A Authorization,20.87809589,FED & ST TAX-EXEMPT,,Spartanburg County,SC,Spartanburg County,34.932014,-81.991624
2764,85572XAH9,Startex-Jackson-Wellford-Duncan Water District,SC,"Spartanburg, SC",4.953148153,23.39787945,11/26/2019,WATER UTILITY IMPS.,5,4/1/2028,460000,1.71,#N/A Authorization,23.39787945,FED & ST TAX-EXEMPT,,Spartanburg County,SC,Spartanburg County,34.932014,-81.991624
2765,85572XAJ5,Startex-Jackson-Wellford-Duncan Water District,SC,"Spartanburg, SC",5.701626872,29.52753699,11/26/2019,WATER UTILITY IMPS.,5,4/1/2029,480000,1.85,#N/A Authorization,29.52753699,FED & ST TAX-EXEMPT,75000,Spartanburg County,SC,Spartanburg County,34.932014,-81.991624
2766,861341PP4,Stockton Community Facilities District,CA,"San Joaquin, CA",0.113678895,39.39534247,7/10/2019,PUBLIC IMPS. WATER UTILITY IMPS. SEWER IMPS.,5,9/1/2022,340000,1.74,#N/A Authorization,39.39534247,FED & ST TAX-EXEMPT,,San Joaquin County,CA,San Joaquin County,37.934982,-121.272244
2767,861341PR0,Stockton Community Facilities District,CA,"San Joaquin, CA",2.037651668,73.68212877,7/10/2019,PUBLIC IMPS. WATER UTILITY IMPS. SEWER IMPS.,2,9/1/2024,375000,2.12,#N/A Authorization,73.68212877,FED & ST TAX-EXEMPT,,San Joaquin County,CA,San Joaquin County,37.934982,-121.272244
2768,861879EK6,Stonewall Ranch Municipal Utility District,TX,"Travis, TX",3.671858722,68.50679452,7/10/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,5,9/1/2026,100000,2.15,#N/A Authorization,68.50679452,FED BQ,,Travis County,TX,Travis County,30.239513,-97.69127
2769,862342EE8,City of Stoughton WI Waterworks System Revenue,WI,"Dane, WI",0.766768342,32.23047397,11/14/2019,WATER UTILITY IMPS.,3,5/1/2023,100000,1.5,#N/A Authorization,32.23047397,FED BQ/ST TAXABLE,,,WI,Dane County,43.067468,-89.417852
2770,862342EH1,City of Stoughton WI Waterworks System Revenue,WI,"Dane, WI",3.539689569,52.59052329,11/14/2019,WATER UTILITY IMPS.,3,5/1/2026,115000,1.8,#N/A Authorization,52.59052329,FED BQ/ST TAXABLE,,,WI,Dane County,43.067468,-89.417852
2771,921237DW0,City of Van TX,TX,"Van Zandt, TX",1.932708956,40.57043562,6/1/2019,PUBLIC IMPS. WATER UTILITY IMPS. SEWER IMPS.,5,8/15/2024,135000,1.8,#N/A Authorization,40.57043562,FED BQ,,Van Zandt County,TX,Van Zandt County,32.558787,-95.836906
2772,921237DZ3,City of Van TX,TX,"Van Zandt, TX",4.4288396,48.25221096,6/1/2019,PUBLIC IMPS. WATER UTILITY IMPS. SEWER IMPS.,5,8/15/2027,155000,2,#N/A Authorization,48.25221096,FED BQ,,Van Zandt County,TX,Van Zandt County,32.558787,-95.836906
2773,48542RCL6,Kansas Development Finance Authority,KS,"Shawnee, KS",4.260040311,2.898958904,2/28/2019,CURRENT REFUNDING SEWER IMPS. WATER UTILITY IMPS.,5,5/1/2027,4575000,2,#N/A Authorization,2.898958904,FED & ST TAX-EXEMPT,15000,Shawnee County,KS,Shawnee County,39.041805,-95.755664
2774,486121AQ9,Kauai County Community Facilities District,HI,"Kauai, HI",2.639286359,89.36528219,12/17/2019,PUBLIC FACILITIES PUBLIC IMPS. WATER UTILITY IMPS.,4,5/15/2025,15000,2.08,#N/A Authorization,89.36528219,FED & ST TAX-EXEMPT,,,HI,Kauai County,22.012038,-159.705965
2775,486121AR7,Kauai County Community Facilities District,HI,"Kauai, HI",3.506338346,93.10717808,12/17/2019,PUBLIC FACILITIES PUBLIC IMPS. WATER UTILITY IMPS.,4,5/15/2026,30000,2.18,#N/A Authorization,93.10717808,FED & ST TAX-EXEMPT,,,HI,Kauai County,22.012038,-159.705965
2776,486121AT3,Kauai County Community Facilities District,HI,"Kauai, HI",5.14085743,93.96175616,12/17/2019,PUBLIC FACILITIES PUBLIC IMPS. WATER UTILITY IMPS.,4,5/15/2028,70000,2.33,#N/A Authorization,93.96175616,FED & ST TAX-EXEMPT,,,HI,Kauai County,22.012038,-159.705965
2777,486189FP3,Kaufman County Fresh Water Supply District No 1-C,TX,"Kaufman, TX",1.08227642,53.81106849,3/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,3,9/1/2023,235000,2.2,#N/A Authorization,53.81106849,FED TAX-EXEMPT,,Kaufman County,TX,Kaufman County,32.598944,-96.288377
2778,486189FQ1,Kaufman County Fresh Water Supply District No 1-C,TX,"Kaufman, TX",2.020800399,58.87633151,3/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,3,9/1/2024,245000,2.3,#N/A Authorization,58.87633151,FED TAX-EXEMPT,,Kaufman County,TX,Kaufman County,32.598944,-96.288377
2779,486189FR9,Kaufman County Fresh Water Supply District No 1-C,TX,"Kaufman, TX",2.930699571,62.40360274,3/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,3,9/1/2025,250000,2.4,#N/A Authorization,62.40360274,FED TAX-EXEMPT,,Kaufman County,TX,Kaufman County,32.598944,-96.288377
2780,486189FS7,Kaufman County Fresh Water Supply District No 1-C,TX,"Kaufman, TX",3.813611747,64.12432877,3/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,3,9/1/2026,255000,2.5,#N/A Authorization,64.12432877,FED TAX-EXEMPT,30000,Kaufman County,TX,Kaufman County,32.598944,-96.288377
2781,48618RBC6,Kaufman County Fresh Water Supply District No 6,TX,"Kaufman, TX",1.080063521,83.55004658,6/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,3,9/1/2023,100000,2.35,#N/A Authorization,83.55004658,FED BQ,,Kaufman County,TX,Kaufman County,32.598944,-96.288377
2782,486190FQ9,Kaufman County Municipal Utility District No 6,TX,"Dallas, TX",0.113697784,43.19683562,8/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,3,9/1/2022,60000,1.55,#N/A Authorization,43.19683562,FED BQ,,Dallas County,TX,Dallas County,32.766987,-96.778424
2783,486190FS5,Kaufman County Municipal Utility District No 6,TX,"Dallas, TX",2.039911411,47.74805479,8/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,2,9/1/2024,65000,1.65,#N/A Authorization,47.74805479,FED BQ,,Dallas County,TX,Dallas County,32.766987,-96.778424
2784,48619PFF8,Kaufman County Municipal Utility District No 11,TX,"Kaufman, TX",0.602460073,54.11336986,3/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,2.5,3/1/2023,215000,2.2,#N/A Authorization,54.11336986,FED BQ,,Kaufman County,TX,Kaufman County,32.598944,-96.288377
2785,487685AE9,City of Keller TX,TX,"Tarrant, TX",1.526300208,16.5212411,6/15/2019,WATER UTILITY IMPS. SEWER IMPS.,2,2/15/2024,295000,1.55,#N/A Authorization,16.5212411,FED BQ,,Tarrant County,TX,Tarrant County,32.772119,-97.291224
2786,487685AG4,City of Keller TX,TX,"Tarrant, TX",3.337102557,20.11053425,6/15/2019,WATER UTILITY IMPS. SEWER IMPS.,3,2/15/2026,310000,1.65,#N/A Authorization,20.11053425,FED BQ,,Tarrant County,TX,Tarrant County,32.772119,-97.291224
2787,488133DZ9,Kelly Lane Water Control & Improvement District No 2,TX,"Travis, TX",0.113710018,35.01701096,6/5/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,2,9/1/2022,50000,1.92,#N/A Authorization,35.01701096,FED BQ,,Travis County,TX,Travis County,30.239513,-97.69127
2788,488133EA3,Kelly Lane Water Control & Improvement District No 2,TX,"Travis, TX",1.087979037,40.55858082,6/5/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,2,9/1/2023,55000,2,#N/A Authorization,40.55858082,FED BQ,,Travis County,TX,Travis County,30.239513,-97.69127
2789,92007MBD2,Valley Ranch Town Center Management District,TX,#N/A Field Not Applicable,0.113663926,109.2877479,3/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,2.75,9/1/2022,125000,2.75,#N/A Authorization,109.2877479,FED TAX-EXEMPT,,,TX,Montgomery County,30.298801,-95.50295
2790,92007MBE0,Valley Ranch Town Center Management District,TX,#N/A Field Not Applicable,1.079830796,117.8902712,3/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,2.875,9/1/2023,130000,2.875,#N/A Authorization,117.8902712,FED TAX-EXEMPT,,,TX,Montgomery County,30.298801,-95.50295
2791,92007MBF7,Valley Ranch Town Center Management District,TX,#N/A Field Not Applicable,2.014584535,124.7232822,3/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,3,9/1/2024,140000,3,#N/A Authorization,124.7232822,FED TAX-EXEMPT,,,TX,Montgomery County,30.298801,-95.50295
2792,92007MBG5,Valley Ranch Town Center Management District,TX,#N/A Field Not Applicable,2.922041198,129.9402603,3/1/2019,WATER UTILITY IMPS. SEWER IMPS. PUBLIC IMPS.,3,9/1/2025,145000,3.125,#N/A Authorization,129.9402603,FED TAX-EXEMPT,,,TX,Montgomery County,30.298801,-95.50295
2793,97112AMC9,Willow Creek Farms Municipal Utility District,TX,"Bastrop, TX",0.113694683,39.17909041,3/15/2019,WATER UTILITY IMPS. SEWER IMPS.,2,9/1/2022,165000,2,#N/A Authorization,39.17909041,FED BQ,,Bastrop County,TX,Bastrop County,30.100772,-97.310639
2794,97112AMD7,Willow Creek Farms Municipal Utility District,TX,"Bastrop, TX",1.087343992,40.53689863,3/15/2019,WATER UTILITY IMPS. SEWER IMPS.,2,9/1/2023,165000,2.05,#N/A Authorization,40.53689863,FED BQ,,Bastrop County,TX,Bastrop County,30.100772,-97.310639
2795,97112AME5,Willow Creek Farms Municipal Utility District,TX,"Bastrop, TX",2.034154068,41.1359726,3/15/2019,WATER UTILITY IMPS. SEWER IMPS.,2.25,9/1/2024,165000,2.1,#N/A Authorization,41.1359726,FED BQ,,Bastrop County,TX,Bastrop County,30.100772,-97.310639
2796,971156DE1,Willow Point Municipal Utility District,TX,"Harris, TX",1.088049347,46.40889671,10/1/2019,WATER UTILITY IMPS. SEWER IMPS. REFUNDING NOTES,2,9/1/2023,215000,1.45,#N/A Authorization,46.40889671,FED BQ,,Harris County,TX,Harris County,29.857273,-95.393037
2797,971156DF8,Willow Point Municipal Utility District,TX,"Harris, TX",2.041239343,50.91425945,10/1/2019,WATER UTILITY IMPS. SEWER IMPS. REFUNDING NOTES,2,9/1/2024,215000,1.5,#N/A Authorization,50.91425945,FED BQ,,Harris County,TX,Harris County,29.857273,-95.393037
2798,967245QP9,City of Wichita KS,KS,"Sedgwick, KS",0.847571188,22.89521644,10/1/2019,PUBLIC IMPS. WATER UTILITY IMPS. REFUNDING NOTES,4.5,6/1/2023,575000,1.37,#N/A Authorization,22.89521644,FED & ST TAX-EXEMPT,40000,Sedgwick County,KS,Sedgwick County,37.681045,-97.461054
